x,y,index
3686.2522924196387,3660.5268757781164,1
3724.810729381144,3772.243265733436,2
3780.636223044968,3759.072683292148,3
3775.86434290185,3763.175124875204,3
3771.211064883667,3736.6565682409832,3
3795.911025828747,3700.3265679757096,4
3775.2897915023805,3690.899777068492,4
3778.342105870972,3693.6964411813274,4
169.20507314717113,431.3972667741966,5
198.74342404859934,404.327755810989,6
218.9043503214972,348.3342104918286,7
162.22088224707204,385.0373708728652,8
132.1564594698159,378.3107735032844,8
13.09605710988772,322.38633574967497,9
212.30116956750712,395.2783780510591,10
190.61126719295663,373.07928576334314,10
-63.781110352731936,404.84062681171315,11
-49.26337382319868,403.95712373187666,11
122.19112457339384,431.63366638692327,12
1641.0693479149759,2933.382772483637,13
1655.4503797242874,2957.641808888576,13
1598.6517037027443,2905.304647184295,14
1593.4511455952536,2888.283007170242,14
1603.4977987294953,2872.802033919773,14
1570.819717996098,2871.1917334062405,14
1527.851776479693,2941.2435923222693,15
1594.613718059579,2907.6797032098766,16
1582.065713703247,2892.2520488786895,16
1589.0256991962226,2876.792562109526,16
1577.0850642090754,2883.9820291916412,16
1525.411485527311,2940.7932493742333,17
144.3305456679122,3772.17768544939,18
155.49913279030787,3770.0618700905175,18
327.10639897222035,3814.0072365872147,19
221.3312777157233,3855.4641051358517,20
278.7019091427951,3830.2433142925506,21
258.0748842465316,3838.1465654857257,21
261.4407843638345,3846.9549583810267,21
269.1730778378297,3941.0365144087673,22
263.3413672008079,3914.3970456175075,22
248.54420012945516,3936.6502930759293,22
257.0302648730443,3816.0895607133953,23
248.94453971967633,3849.6888335583517,23
252.0249851209349,3843.8522075949054,23
257.2800806196378,3819.8242869959754,23
235.60344135191446,3879.1104658503154,23
248.4292052008591,3835.443931431649,23
238.83649031705377,3807.553865355753,23
341.79865303878563,3807.980777085654,24
364.7735523325754,3798.6863819726736,24
3926.1956730568063,1238.200878884636,25
3926.028962642355,1204.8557116650952,25
3944.063756662273,1292.548984636177,26
3936.5854195372785,1295.3708766892803,26
3657.7770719422056,694.7952396031437,27
3644.9435943410726,710.0427927088956,27
3666.5221285008433,701.4962433412018,27
3511.3426573181255,901.1783698160493,28
3555.2988153587885,708.5818882903865,29
3542.363934508643,721.8815253275097,29
3534.87494121197,721.1193427887029,29
3522.9275426344902,693.3203302236067,29
3623.183258572115,768.8465331091276,30
3633.39512622799,789.4354252906293,30
3608.017539142545,760.0735877777194,30
3624.536318028232,781.7121551280857,31
3603.5590596846996,722.235060571264,32
3621.5384422376947,724.6253669036244,32
3666.4799540365,700.9958201197145,33
3933.7893981394504,2656.1702590068876,34
3889.969212330742,2774.769900444439,35
3907.1906865447827,2809.6364166457975,35
4108.3111986028325,2629.0757010945686,36
4085.9056587111572,2640.3184689126997,36
4086.366429306728,2666.0921511720367,36
3978.267403575331,2783.4034670522924,37
3954.765753186927,2790.464169301152,37
3855.5298669830654,2682.1558807032543,38
3789.260046421634,2723.3305601004413,39
4019.027401330789,2659.4981818630868,40
638.3080242050969,913.5480066990924,41
630.0238797410952,940.0862540223412,41
732.1810733411716,779.0400203972247,42
764.2647707003024,843.5105010109538,43
756.7314829539855,868.0011379074274,43
692.593711218347,876.6960493262869,44
737.5843696929034,892.6671034659234,45
760.7798624858427,906.0000618392056,45
465.8399589690357,3373.394329724606,46
467.10938835970256,3374.462672238563,46
649.4625305290888,3303.359027536912,47
631.6157180768755,3351.9799341432044,47
655.7560764669869,3334.1231617825606,47
469.81115767623277,3516.84785990021,48
471.03295832875654,3394.416345599179,49
499.5776956101236,3406.411737260848,49
601.4801563321193,3500.642874697507,50
603.0872843228574,3457.375836461807,51
1031.8761410583554,1829.3716524503332,52
1038.0940815335603,1836.771405254751,52
1102.0556871650579,1730.9177994636295,53
1098.4099875021457,1750.927919755887,53
1084.1825349910052,1745.587586598655,53
1095.9257252959144,1745.334318564887,53
1102.7882128019112,1718.8394626495563,53
1087.3681804171354,1708.7466918846674,53
1110.8517857844697,1720.6911496954328,53
999.8953024077784,1886.4308579240653,54
1055.4799544467573,1850.8288143397162,55
1053.1627647927241,1865.0506569650158,55
1054.4195669015887,1867.677779954374,55
1037.187490664501,1869.0120813209169,55
1037.4266270488224,1906.1902451786095,55
1039.6269758319,1875.370062364803,55
1063.258346908149,1757.5140067660113,56
1019.6696382988896,1730.8413501426412,56
1057.0756803673085,1718.7970473000464,56
1069.9515398384253,1859.6792820990097,57
1019.5253224008777,1863.9767206121874,57
3206.1901369807597,690.1007588488206,58
3157.42827498166,699.365514777049,58
3202.6085439236276,709.125027829386,58
3172.034529106616,691.8691609731948,58
3041.531898235652,726.7674273338376,59
3119.7410268088993,649.638196662278,60
3115.6367920023827,660.9434354577647,60
3120.4276895250523,592.8810837453251,60
3116.831081743318,662.2219022820948,60
3078.145037722033,793.3951583510204,61
3090.560394338522,777.314559207658,61
3120.080236669471,753.2042578541736,62
3059.5905109945193,714.6111697880241,63
3043.486226488677,760.312161467664,64
2698.679064729743,2659.9521358175725,65
2701.0158026007084,2673.220447661678,65
2734.1850390749178,2654.9980076671245,65
2697.7836877385657,2661.105910383872,65
2722.5431054859487,2671.1294594293477,65
2715.7664849306248,2664.8570061583328,65
2720.406175231426,2469.288071907502,66
2745.2868453883343,2494.5980824555413,66
2686.330798018024,2549.8397680753733,67
2692.618676874585,2543.857076911167,67
2692.0863437374724,2539.4485543566357,67
2710.45149492989,2546.3115394907554,67
2587.321163941424,2538.884805260268,68
371.5703912809214,3705.0992466927087,69
471.15335875395,3646.6026774586308,70
471.3586683774143,3663.9717934786395,70
431.38857653087473,3667.861609914642,70
471.3438208794003,3673.021537736364,70
465.7938854993266,3676.502875015222,70
478.85670266298575,3657.1258978799247,70
493.7539374789036,3645.0246337486237,70
474.1492108679813,3652.8851842268023,70
487.1183383341133,3735.1781019888363,71
473.37903972825563,3747.946144489542,71
476.0203373574358,3721.540685673851,71
490.58178997850007,3753.2554569397785,71
496.6432384571256,3748.7576417400646,71
335.42132090077064,3706.2826609906097,72
306.60341840488996,3730.856641690709,72
373.1807315215715,3722.1104736358698,73
367.9360585453123,3718.20516421163,73
359.3590055723818,3725.630772181588,73
2386.528496329732,3754.4649895188304,74
2360.092505500375,3659.6017483541054,75
2389.6536980926294,3575.5327776978656,76
2356.7283584206552,3857.3868308832425,77
2288.576749791371,3659.3644064156256,78
2388.376938997275,3707.114519877904,79
2383.794856558948,3728.7674530431236,79
2385.1211075813444,3721.8795507049954,79
2373.661941839338,3719.6426512166922,79
2367.9400268583804,3820.4535586937955,80
2366.375850224897,3798.6358818238928,80
654.6047926214426,2135.30089940606,81
685.6695842291672,2180.30350919365,81
603.5998821425817,2186.525864258202,82
719.5864263031283,2156.2513535118483,83
699.9366547753559,2142.811088044084,83
703.1915885067489,2144.8717524073086,83
691.8316477199625,2141.2748865953977,83
677.7956937946293,2148.8142993169245,84
692.2603188569155,2142.224657315535,84
709.150317125053,2144.712343283081,84
685.5508258866126,2133.9594944217893,84
694.7738213192545,2139.241958598792,84
595.6484250180025,2048.1271842606384,85
1393.1753730650837,2289.648200806813,86
1426.1677510631623,2265.116696391181,86
1416.689014449804,2312.346278665234,86
1417.083411229988,2313.784344507548,86
1468.1909748225924,2224.262066614537,87
1526.32604853445,2317.9074591361345,88
1486.2017021089327,2308.8276150624015,88
1483.5604706059087,2263.1754279284028,89
1396.294215066853,2276.1087963251157,90
1382.3697345644396,2291.302303993909,90
1376.6963321622243,2272.748181249165,90
3326.998006367125,1415.4971740632325,91
3215.7610337327314,1491.7492033157278,92
3220.074574725877,1528.3992716221928,92
3223.1264694397646,1503.193664319041,92
3231.1638320721586,1422.7072842090854,93
3262.7145022203695,1451.7113710288932,93
3249.628345727043,1421.2171746775257,93
3236.761341352533,1428.8149307244466,93
3230.4233323861204,1441.076810999584,93
3272.792337638966,1432.120918567785,93
3239.125423001873,1415.264693691736,93
3251.758947838398,1428.1640531949554,93
3256.2956045739347,1452.830617592659,93
3298.0312953485395,1551.3271530222637,94
3286.3951391519004,1560.152973871137,94
3284.5466022195315,1531.2876643650554,94
3386.479442881131,1477.0375962372543,95
3357.8419260765563,1406.3999003820634,96
3368.653917566035,1402.366896361143,96
3350.3832975902947,1421.3728428064098,96
3352.052866807475,1405.4997509002908,96
3377.678385720711,1421.311671357343,96
3318.2956834365596,1403.1443600877956,97
3356.106627624728,1434.0028685045515,97
308.25116682517,2147.356508292933,98
330.4327864727086,2153.5292433881586,98
355.749434374156,2228.816368927299,99
341.14334017076123,2231.4155102529458,99
409.30967607092543,1958.8848015786748,100
395.75939302469004,1961.8141128474292,100
210.9095404377107,2083.4310940237,101
240.26862351927136,2105.909184406742,101
2939.213262029622,1121.310632976266,102
2778.5984058174163,1048.6728939679258,103
2756.8685834209477,1036.9097032133664,103
2742.4891350185426,1032.167628040408,103
2770.927557829116,1067.3438444206852,103
2806.9775718286783,1106.1414583975406,104
2905.0564841609284,1087.3239882872379,105
2964.6352125346566,1192.2877110178522,106
2957.334050126754,1165.939580416637,106
2969.799008255535,1185.4624223947408,106
2960.3159942070893,1207.2033952045142,106
3967.9150466285164,1016.2256602917444,107
3960.9553272019557,999.1177985168272,107
3969.274590337122,999.6450472587712,107
3954.94122447218,1007.0900245006203,107
3959.7014936742016,1000.4860811266872,107
3947.82597313646,986.6889465123942,107
3972.877163293935,971.1367641794276,107
3966.1494589939066,987.4991648198242,107
3974.057967100285,1025.171599660772,108
3948.6723586845933,1047.2894240609744,108
3980.1526895574116,1082.4909512616161,108
3969.464516215902,1034.6930361900788,108
3958.816705681827,1065.4480232420563,108
3963.868754126455,1026.5747697277675,108
3961.739767501859,1053.1909677994465,108
3967.009622593363,918.8734527136247,109
3936.7237031139252,933.0791300441975,110
3943.194240446372,885.0071720483645,110
3986.3915151549318,950.4816415105679,111
4045.6617131870717,935.951932251025,112
4033.6520311585473,937.6185353803536,112
4017.8203603953657,937.8978277225547,112
3999.6466373237904,936.9242457834351,113
3974.741781348088,957.9932260006999,113
3981.191426380363,961.7857870936211,113
3430.224441729093,2065.129644519938,114
3450.5246868281265,2054.902200001152,114
3400.9419363553407,1927.4767518970416,115
3384.3819168016935,1921.3535375544245,115
3403.9906274617365,1988.2469578420648,115
3331.2059493799607,1969.5367446436503,116
3347.1880416183762,1949.205518437083,116
3323.2984958511875,2020.9952626778138,117
3357.106900507591,1990.727541953398,117
3464.436482529972,1992.5814390588255,118
3385.808482375438,2049.1708545313445,119
3364.662738840465,1975.37871000039,120
3367.531937288243,1992.655244680334,120
3364.467703933421,1985.0281556109046,120
3378.672274268253,1967.589570161922,120
766.7497676535646,1553.4957480117234,121
744.3729608952957,1554.8289110338924,121
739.342674526274,1525.3200417946366,121
753.1441606556937,1541.6135123040053,121
753.3746745156182,1535.4932736359037,121
779.8670812237114,1597.5448510185354,122
849.4036805511535,1509.4020249203215,123
844.1429957859866,1504.5733213149122,123
783.74341432501,1426.3995782921033,124
772.5033295794561,1589.3699970325597,125
765.2874538892582,1576.1547911538319,125
3101.040194271809,2314.320189824596,126
3111.269593787872,2303.8873063967017,126
3106.0547109217805,2309.458193217534,126
3101.4883361016487,2421.4570999292937,127
3116.3121374760476,2442.8157036014154,127
3217.031751709224,2236.0034355042512,128
3207.3586301548235,2252.6909142459017,128
3152.6476586264475,2305.0053130075394,129
3096.571682561318,2300.9888729207128,130
3363.8542646429078,2266.9344476426563,131
3907.793199050515,1598.8200855294488,132
3876.510342474998,1569.47518069521,132
3861.511638109083,1653.7009245576653,133
3812.267248314666,1646.6944783113402,134
3824.7584575149217,1662.35161963506,134
3825.7252175569624,1649.046032250992,134
3818.2425169999183,1633.6305256576866,134
3815.0984534770837,1658.6938839397972,134
3822.667163060215,1656.4721862867516,134
3815.2974569384164,1619.1402600241215,134
3820.827786131486,1633.5864566593768,134
3827.8973467323854,1647.0291445673377,134
3801.345652863196,1627.474536688577,134
3813.017619902261,1706.1806487069066,135
3829.077229525535,1692.783295646272,135
3817.1261358710776,1692.6269735795604,135
1984.0439688230392,3437.767613291112,136
1971.2690321383607,3448.43428629617,136
1964.7898835090732,3426.3615143726106,136
1948.7087522167249,3444.6654451695426,136
1968.8510255461467,3386.801107083736,137
1962.8012424569908,3369.8627808924475,137
501.1725251351683,964.7072400689258,138
558.1875218524862,977.212744681316,138
551.5273558711282,993.908265097306,138
502.2794990965653,989.4004469515716,138
554.135170814585,1006.9632800744464,138
548.8920702373415,986.9154734540484,138
516.0318720000257,1001.5228876616278,138
517.8081365050787,1001.1447660648256,138
617.5208047896085,1080.1228984199433,139
623.0748242266748,1081.7405693827588,139
626.4220260989866,1069.0793649786378,139
589.7763231402181,1112.634482847609,139
601.4628606544603,1065.94937560217,139
480.5146301505965,1038.6651276972552,140
474.15733630800077,1096.25686473334,141
537.7634047295396,1059.3204501096366,142
550.0248518751673,1063.2401826485038,143
3031.6504574645196,2780.501816645373,144
3104.4010788220776,2796.1569724606325,145
3119.3875071717275,2811.4207230716006,145
3164.989054972615,2813.503041454642,146
3125.5571736820075,2688.9842385146167,147
3162.449446649762,2700.7258243555466,148
3164.5403724569856,2694.1607299847647,148
3126.33100630405,2700.770685794245,148
3172.0347818597706,2689.8586901138524,148
3154.090939290353,2712.233263923567,148
3127.629221998788,2714.8614141076046,148
3311.887580096312,2780.811283245012,149
3306.125880402769,2790.1307430923325,149
3338.0708282510973,2799.7058881522967,149
3216.8894450341268,2805.4936794288883,150
3108.396504772488,2711.70099503,151
3096.544073533686,2747.8780077757665,151
3095.591102996224,2745.1151759600607,151
3108.593402078364,2707.298481200758,152
3112.466687093814,2735.226998757508,152
1671.6880830056846,1851.8773746407078,153
1597.0434763096212,1906.0670325102253,154
1729.2721210971863,1895.8865250066228,155
1681.2861127344524,1894.037890463145,155
1653.6472174247829,1978.0787156435633,156
1662.757537357297,1977.8287365440274,156
1668.0674472962673,1843.4766020985774,157
1669.7450927972534,1849.8546559504007,157
1598.4474194416318,1808.4252170040456,158
2399.4805447571366,1633.5409807288356,159
2403.7630246388344,1640.193321049652,159
2409.970325211834,1626.726692869145,159
2423.1771680879283,1658.5839407962926,159
2411.3490047051773,1651.7956755156463,159
2403.565535039249,1702.5652704435668,160
2436.524553011185,1765.4541620888397,161
2378.998747452665,1684.2275593723787,162
2424.984654169175,1696.8239599911496,162
2388.1390098067513,1683.541685792462,163
1052.0024941285592,817.8277093563789,164
1110.4649642389468,855.8096096910051,165
1129.492911626756,886.6598131846845,165
1115.610404562211,885.2057016751602,165
1167.6909620497245,861.9007327094081,166
1268.870017437036,926.8552403420807,167
1267.020835185834,905.3975165629901,167
1238.3535489835954,920.0712053805286,167
1078.920732094823,924.5471895714755,168
1084.1873040152761,922.2278497564189,168
1163.8092802769831,918.6764669589074,169
1161.750574553758,922.5813462734606,169
1180.8603221746814,887.4307487396245,169
2929.0735262304565,821.1416681356284,170
2924.863645077562,937.2525780719814,171
2929.6192030659618,923.9870307003213,171
2937.865496473637,921.7402697798467,171
3019.2617474394415,810.3059106307162,172
2995.3860873055896,791.0608006893806,172
2967.6451663117596,875.2338308206746,173
2827.5218993999283,765.0881446720529,174
2857.2498552205643,798.3625074171804,174
2829.3563291577493,720.6130137728072,174
2859.680788667726,756.733773934354,174
2850.3877638368735,747.2042811321729,174
2983.9201645599287,882.660318050185,175
2963.6124420487154,886.2836944586999,175
2871.472592855821,819.9553071257712,176
2873.840857318438,808.3605661410679,176
2849.8727996329176,820.1305275563329,176
2842.215818350976,811.6406000246515,176
894.4948765042594,2878.28967784482,177
903.6468687047804,2852.8271588607736,177
902.6752490869369,2855.128471788255,177
889.3797331930203,2892.514846519572,177
858.7886672871391,2884.2085798461885,177
886.5973545764771,2878.91880986844,177
879.815052707858,2864.5215736653877,177
854.0619994152728,2915.8933042374206,178
861.8225525019977,2930.606324061238,179
908.920586071034,2902.5902873898267,180
887.5210357435694,2867.4630180644126,180
767.548721256652,2951.2108604622954,181
772.3740156947434,2968.378758468222,181
3816.3021074113985,2633.5042296555107,182
3737.2363706027572,2588.7626212033447,183
3766.138224690758,2601.472673659696,184
3774.7109648394535,2581.631156046095,184
3791.499405539358,2499.6182720318193,185
3731.413825604588,2627.652536088501,186
3730.2498922410214,2616.634437323421,186
3700.499582168723,2723.8416334618883,187
156.74869452944512,2626.020877906438,188
185.6485354970527,2624.7316178747683,188
128.98756908607288,2656.9184960421444,189
105.42200186136327,2758.6913550579707,190
195.67892073066187,2677.476826112314,191
206.32004920594042,2681.1773396297085,191
214.18395783027742,2663.787874236711,191
204.61820226436743,2677.2175062678693,191
214.48251403722676,2656.4448410744876,191
126.30989789178024,2707.158516556427,192
125.06384922862314,2674.8619348683956,192
88.33698066177458,2694.4295501338916,192
172.80981196950754,2713.3870045830427,193
154.95814320807358,2727.753119513428,193
177.80504827518735,2718.122243551051,193
173.78302133227936,2711.411059443167,193
283.1698680757381,2687.243695668789,194
269.7470784812266,2726.9427077389387,194
153.2027418570571,2763.0893476385086,195
186.4830726031695,2764.8955046547558,195
324.43041416302793,2740.8674933008756,196
290.0852761167724,2755.6403583003403,196
279.214548304561,2781.747865383777,196
303.85220926218886,2759.6381739672875,196
322.5574552115602,2744.6272688097206,196
3641.569534309824,3419.7231012860534,197
3668.3769595544163,3428.851119683492,197
3632.68547608901,3443.9520542494456,198
3549.0501972719826,3534.97584692742,199
3540.7142333425554,3531.4105526782882,199
3516.838177066077,3522.048191678544,199
3545.3667215872924,3543.2413446519718,199
3565.4302910228535,3477.876061884675,200
3575.404353565461,3481.293366435845,200
3582.3704018565336,3470.063340901806,200
3566.6365469647153,3555.3650950792567,201
3876.709881065307,530.4437952791275,202
3830.7637940815403,701.3230228005218,203
3871.27540741722,564.1720209713769,204
3856.818822942636,621.2500284440259,205
3774.059646560994,693.1482821776633,206
3768.8876899288016,655.3811958144753,206
3762.1640472933937,587.383504148262,207
3789.8710970263883,552.9069939529944,207
3995.668334865107,742.3125565460871,208
4007.31023607716,713.4230501578129,208
3988.5422245800205,749.7226475799027,208
3965.951953976973,727.4658856217095,208
3932.1443796642398,663.7240181796487,209
3941.5854262346866,643.9671439708034,209
2587.131406118511,3163.010838295037,210
2587.845896398061,3191.731935174615,210
2582.1289180634817,3304.4492128168754,211
2618.886790146064,3118.570574264779,212
2609.50024362683,3230.9402237590225,213
2575.5627510612676,3199.9819688540897,213
2548.3126000267685,3237.8583373217366,214
2570.608079245958,3238.885405431866,214
2503.560465535437,3238.3187836604016,214
2559.936243446865,3231.744694666188,214
683.9379847871747,3333.255820472154,215
681.6367807590931,3365.229340191234,215
736.2624000754686,3488.373352561105,216
606.3162108443536,3424.3277129657663,217
612.6389466643516,3410.831141662769,217
602.0689617424649,3416.791326955567,217
582.1567121191824,3414.3956495999123,217
593.6647514689822,3403.614715667003,217
635.8003141949284,3378.9597694127733,217
616.0810774341901,3428.1389138342133,217
607.7217799271742,3412.085658936258,217
604.1575933377376,3423.7031647378158,217
650.0638634419438,3529.4382583540255,218
607.8681883494631,3424.9915956969026,219
579.1422482697295,3442.3974464927114,219
579.6448851188176,3423.8379411659175,219
563.6248425610046,3306.052104750841,220
740.8471799771908,3404.136986777462,221
2886.536183574122,3474.699500085628,222
3041.1981167797067,3631.628335346825,223
3028.037230391875,3660.2673144265427,223
2750.096493188002,3540.276957252083,224
2855.4911775625997,3523.276290729131,225
2878.8502326390076,3486.6115160401996,226
2892.9303036871534,3475.2901190635093,226
2890.5326448348414,3506.142284629864,226
2909.9879374864036,3511.3085045265716,226
2883.158345223561,3489.9170362950917,227
2971.868891016677,3470.5322565922515,228
2987.4067749148862,3465.782916860213,228
2910.337060617428,3482.406130577051,229
2906.065739086355,3466.1121610510913,229
2901.477313055417,3450.136880488586,229
2888.4746723999856,3460.712383868357,229
757.2729741569574,3287.278517261427,230
765.8439236380178,3230.5173477679537,230
771.1612912322863,3220.2879279573895,230
751.9336797623953,3215.9342982098656,230
772.6513303984234,3237.049548639701,230
718.3170456287421,3180.6738706174037,231
789.4657776347248,3315.240831517988,232
776.5477708894695,3276.1685495464085,232
681.6455500834853,3254.1512555729664,233
699.3166795369793,3292.942669131721,233
