x,y,index
3855.8918067110635,2737.945741569353,1
3849.4499172221163,2742.2899580204275,1
3863.3622131946636,2734.0180010444133,1
3697.5438891773765,2788.194969498747,2
3693.236196043792,2802.049500186373,2
3922.719807175663,2825.3613426770326,3
3867.3125629035862,2874.1414607996617,4
3815.4921805060885,2866.4542988529947,4
3858.963648889941,2843.0494658884127,4
3831.915118440409,2860.2616485172716,4
3749.852868690328,2861.601204914255,5
1728.1558858880644,1141.0651075178998,6
1627.135860380303,1113.1265686197178,7
2155.3979451259715,552.1941462409347,8
2167.556458179495,566.1019534281329,8
2105.182155554773,434.76617753184206,9
2093.4101283244945,434.8967757902493,10
2149.5922219237136,552.5127136038352,11
1058.265950690841,776.4295769602329,12
1088.7215848524359,769.9996178539132,12
1202.8200070569349,771.2329016750109,13
1180.2184489099507,621.0465831812528,14
1150.223884283128,772.2367880638366,15
1159.1768410972793,795.2640290825481,15
1142.8940059575905,828.9739263857144,15
1851.1573402391114,575.3771094668266,16
1816.3079354742897,801.7579567585855,17
1808.7052458439687,771.632946399082,17
1799.7863845090794,798.3759954315711,17
1800.3590766274203,801.3958819401169,17
1817.8983035020776,806.040658683008,17
1947.9362442798363,490.8471070628758,18
1937.1590175695856,613.2714687404379,19
1919.427424854738,584.2969261904517,19
1774.2353595627412,532.0871172221042,20
1774.5015488439283,550.0115734515205,20
1787.5325762706768,551.0880811310476,20
3047.1339417803097,225.96398196529142,21
3084.2210562476635,225.93006219186674,21
3054.3873273409968,241.6943475206765,21
3220.7195593177416,440.40170490837335,22
2981.009319068224,336.91653480745606,23
3251.235559251303,462.76935567329815,24
3246.2322992812196,501.6110077612344,24
3262.533518624403,464.4120147861988,24
3242.6131248111233,455.42568180769223,24
3093.9023877606196,317.887090798548,25
3100.151796971227,357.99093638689743,25
3092.7376123547306,337.23461352286387,25
3246.167140701178,375.00593572029976,26
1951.742879079156,2551.35158980247,27
1945.7646454912062,2525.8946970377247,27
1898.383846187431,2612.9138121160436,28
3285.6366865497753,2539.1638307035496,29
3306.3151256292736,2536.774229864635,29
3326.2882164491148,2548.7866833445005,29
3312.3145794087714,2521.61903627465,29
3319.2134608842757,2527.117479189325,29
3315.725361521184,2458.112183437532,30
3339.572383418388,2441.3803056276,30
3341.4932377969726,2456.94248471866,30
3323.012601387075,2441.0500156878024,30
3328.3292176149625,2441.2423252818176,30
3411.578379415066,2448.819737769844,31
3423.726974164818,2446.0556622819795,31
3381.4763361804385,2445.9194231834313,31
3423.7289604081698,2451.371150367106,31
3420.1798365485215,2452.6934110867724,31
3419.848233246061,2456.0413592528544,31
3394.073009806574,2433.3628601462865,31
3402.4297645066645,2450.946173092765,31
3406.4970110933127,2442.7441970214327,31
3383.9657915494067,2438.0776147430265,31
3413.934312481545,2446.7171841285513,31
3398.8048301174817,2427.5190255567163,31
3418.008239678304,2451.575317259393,31
3410.100084442131,2406.136243006096,31
3272.158785792215,2402.0714123296475,32
3300.7705609164377,2401.5590198257937,32
2888.9598662549365,2157.3095092534895,33
2899.995274698245,2178.081868546273,33
2911.992341160414,2139.9638015444975,34
2956.761435268837,2228.6103354523707,35
2945.6401952335345,2233.3451937050077,35
2916.2512776918593,2122.4935589103234,36
2942.2799529011904,2127.5748942012187,36
2993.384142183833,2130.0428927177763,37
3036.41042422142,2318.5130652116554,38
724.0854319611907,2713.4362649577874,39
875.5273572694462,2687.219143741931,40
886.652645319483,2663.2246926836942,40
868.8888560182759,2700.2418170632436,40
851.0450455540595,2651.330552012821,40
861.862930645058,2687.408146190085,40
887.8234371407804,2684.8486827495913,40
779.1134317603082,2747.2597285127317,41
751.4183662443764,2671.3732420436754,42
788.301926719595,2687.446562747006,43
831.1322745040327,2674.802929390367,43
819.6171038727036,2680.98793880856,43
810.7067717209632,2680.6833344604656,43
809.7098131113015,2721.377698678845,43
793.9501123284842,2660.696931088134,43
818.3736820967905,2674.3103432073503,43
732.488196210842,2598.3681490332256,44
3256.259033877675,2296.664784148465,45
3355.375052244079,2369.6177584232923,46
3351.1155610649694,2386.2817718208207,46
3354.4219274982283,2376.2845476520874,46
3363.681077859894,2395.908544774748,46
3262.7908258584894,2354.1087075204946,47
3359.3040137083353,2349.663611718919,48
3321.3831015056426,2366.0792556465562,48
3369.23921655735,2305.20334042402,49
3263.298454482447,2344.3439264921276,50
3319.1107083185834,2381.9553430616706,51
3305.390373666174,2360.626475420865,51
495.58161353558523,2831.092547840131,52
666.1334345001765,2950.3987936391313,53
602.9452355309361,2953.28577032237,54
523.138580713992,2789.737652855521,55
480.3913108519521,2811.0268724976822,56
552.6211882548458,2882.5278803732194,57
536.6376280901898,2852.0548002081996,57
435.46851352751463,2997.715047524582,58
454.22134971637144,2962.3376169542335,58
2032.984375398979,3824.3465788275475,59
2144.081791096593,3808.1486001046537,60
2175.670108719318,3840.8536317374337,61
2195.781053311717,3837.610789801348,61
2002.7088560252425,3847.4679664074865,62
2035.2028438822852,3889.3652839558113,62
2029.7397920271778,3850.533807975709,62
2029.878641336647,3855.316895860031,62
2031.1603862111938,3880.262117921376,62
2011.0707461993318,3886.2670575549128,62
2006.4539168823123,3884.3032268516963,62
2090.4058712288224,3820.3083455881756,63
2085.2920538257436,3792.953737970261,63
2097.268172110994,3802.7619430652608,63
2104.554562183785,3835.5169612971213,63
2105.3775212773135,3799.817596223409,63
2107.4514429427823,3831.3361729965804,64
2487.833754546306,3467.656921808331,65
2478.7094430798716,3472.235529548504,65
2503.876229591567,3463.5188866472627,65
2527.99497541065,3362.472953697264,66
