x,y,index
3017.2375941058367,2312.8319707634614,1
2867.128992402572,2372.317887942588,2
2896.3505318004763,2358.2646574476576,2
2875.6725341967704,2348.09176438366,2
2900.4240019475833,2358.924658726321,2
2912.443100767816,2363.7317025845928,3
2905.1565748713488,2381.8492890973243,3
3020.2610331277865,2455.52005647979,4
3340.777804731053,2505.33974349778,5
3342.3960500052253,2503.569012622792,5
3310.372453105726,2505.182327487389,5
3337.3405777698094,2507.8697643233795,5
3441.073572718342,2543.395612799219,6
3390.0513101823844,2561.289717155339,7
3428.1870697538616,2528.4069692637286,7
3402.4120186161176,2562.0935809269795,8
3422.6494362793796,2530.3983678827403,9
3405.7455502855055,2475.6987695160815,10
3309.8030924396126,2452.076980362538,11
-23.54474869271624,3690.8378734875782,12
68.6796208942521,3688.395237962845,13
85.5454425688198,3689.99844042175,13
87.39185155763606,3679.325373005399,13
48.54647674936173,3678.142527047741,14
-70.80546003729326,3722.6325603482383,15
-53.17196207543251,3733.8588166897966,15
-41.75687782265695,3665.019811862173,16
-10.161053925993166,3673.1265728888366,16
-36.56621447005164,3669.528085057661,16
3594.8673706003533,1000.4173136692649,17
3609.182184294663,1037.7753257451088,17
3522.4362420070893,970.1540948937229,18
3525.9271531511054,967.9569334650145,18
3599.9760332888795,885.4363414062666,19
3118.24906279328,922.9862552731423,20
3083.8254038807777,944.8445559727538,20
2948.8571031515253,905.4286305245723,21
2913.6868946842255,912.1316846168658,21
3001.7882480610238,858.7926450337246,22
2948.3602357694294,852.0910842190491,23
2954.51400947866,875.553765300887,24
1431.423211591655,631.1038141217404,25
1440.499963198408,663.4363498974759,25
1468.5642959443046,643.241479226197,25
1416.4559514719901,619.2048023580837,25
1494.2925410411622,538.441484171109,26
1496.1797693118044,548.855624508485,26
1431.0120967733005,472.5779899720882,27
1451.5867777143042,457.70926512697855,27
1535.3479299252208,664.4313316636817,28
1536.1223591241576,683.9423272714167,28
2186.5609219205967,2534.651397822608,29
2264.500255649474,2571.141818879822,30
2244.274722001582,2544.667235873952,30
2251.9301895423428,2576.4735061476267,30
2230.152771634216,2547.6099066912507,30
2248.5450370865824,2561.130786515553,30
2234.1952565406123,2543.264730845366,30
2234.421698864321,2545.1891042630687,30
2237.158651979031,2589.432794208351,30
2219.1166687751115,2566.235468482933,30
2265.113670386166,2574.0073816394215,30
2241.256341048427,2569.656331682359,30
2240.9224170992184,2579.707014763484,30
2235.219671320253,2568.9849763369416,30
2195.2325436206706,2505.6535558572978,31
2198.6124065139657,2645.3208817334375,32
2407.03742011585,3083.165384197008,33
2438.059454619984,3199.4981835491553,34
2414.789455220711,3175.3583894584926,34
2459.0858721828818,3197.8874963175863,34
2380.2177506614644,3202.372598925747,35
