x,y,index
1520.4379396354655,1602.1153061661923,1
1513.124069736038,1612.9098872410964,1
1414.3731717982344,1444.0230558056724,2
1425.5101423483807,1459.131695374479,2
1475.1799505066895,1501.9520508800642,3
1522.8529413567014,1561.2228706830392,4
1631.2996764184195,1521.9655904119163,5
1618.9770444674157,1538.8894067932144,5
1589.758836790809,1508.2773363740046,6
3739.510580322768,2519.2343809427753,7
3766.9360315798867,2535.6787811293084,7
3757.8427386163153,2567.412498714699,8
3740.4965707543697,2552.150927834003,8
3746.540677199684,2543.7789179854913,8
3683.2281470549106,2564.4198462597806,9
3684.603623151264,2555.020394679843,10
3785.057915159417,2484.181995471344,11
3793.6647080621738,2473.9057109642117,12
3745.938838892328,2530.7144061738627,13
174.47058107188502,813.4012480495213,14
203.61366930464987,698.5657362527137,15
213.12337568106545,715.8030607181267,16
212.86418487130706,714.9241296431363,16
227.7463295743364,710.0374882504816,16
198.53584903379343,703.9918694779608,16
212.19500189055773,701.7847603831152,16
205.70778675644476,690.2797874608918,16
209.18711745795005,745.5741218462634,16
236.4387518859001,718.2120412253322,16
301.6097229105515,817.4654997022325,17
273.8005326587232,795.3727866654924,17
250.98567578055273,787.9083196204784,17
262.36024551453517,820.7053204746578,17
133.30478320079567,757.9172675417354,18
78.5504901874018,575.7974734623373,19
195.21655760959067,702.8243605273595,20
196.902175327563,710.4327247870855,20
239.85755338407665,698.5767674966852,21
202.56913397014642,688.964357492702,21
149.34541731411346,650.4020352435849,22
864.0173308349221,3246.9586914565243,23
872.1479504307823,3263.4723002392343,23
980.4128875454988,3383.682847735319,24
991.377306253269,3374.888744856562,24
983.9918330090669,3404.481439349453,24
904.1454910006154,3361.2413468161967,25
871.3324741862548,3365.0376528915876,25
872.0716069164226,3339.3272692276023,26
871.1342340019822,3495.540125647785,27
1057.67860128737,3437.5067235980664,28
1066.4457861888773,3414.746341718597,28
1051.9462886582885,3395.0108990308227,29
1011.3902917102703,3385.400564157273,29
1004.6731147931021,3376.916156513662,29
987.1428122365752,3393.8969488203647,29
1006.2953233091214,3392.633261367898,29
1727.7325009442068,1336.4265657541962,30
1739.24823316752,1383.8324088059676,30
1725.0203253350105,1370.1973132711832,30
1716.1458191926354,1369.554671304529,30
1708.5129907040855,1320.6860686332734,30
1686.8746526629957,1477.2598794258954,31
1822.0678820777832,1365.1028111456997,32
1743.9873618285365,1414.0233519587239,33
