x,y,index
2100.872464318812,449.23779117550697,1
2121.9407217734506,431.74658545154546,1
2104.8764506452335,457.43365245823435,1
2143.0735993242247,451.0091000824821,1
2112.2676500777725,451.1348024825967,1
2130.544429363873,452.8301503412795,1
2102.9854161628873,475.544745988897,1
2078.3693468052493,397.5756983838514,2
2070.04038630938,372.5220142823839,2
2121.926149806264,403.3825568806509,3
2102.61760604764,444.06212218550655,3
2120.9409248406655,430.03988975197126,3
2102.1240695999527,419.8481654753,3
2111.224337655686,409.32004047120523,3
2156.9993275285065,470.4988499327567,4
2176.27207046642,474.96328538981703,4
2156.060195922537,473.70667822303005,4
2158.8036969395775,457.55269841895773,4
2062.0173448254895,454.50011405342565,5
3144.6565271049144,924.3350939320019,6
3122.948452456239,791.0833727290782,7
3127.3615174361416,918.3433255902105,8
3140.3864707411126,908.1167751463059,8
3003.6800444478713,866.7132761067704,9
3098.301620271147,800.9186500655466,10
3069.184072722956,795.6195964500838,10
3105.282404167244,803.5949313316677,11
3074.3865695185264,792.902956190741,12
3083.754919415669,909.5088999161399,13
2941.2804211240746,865.8836048679963,14
2962.8617488661152,860.6614171557105,14
1573.608574472403,1309.653395837583,15
1506.6536520753846,1304.7389545070573,16
1529.56551988249,1296.3526463351645,16
1553.5820445437487,1272.717857707207,17
1552.1624705751033,1294.727680185169,17
1504.082846316708,1256.6494043090715,18
1500.3257115369324,1204.5206600413305,19
1503.5291269081292,1304.0425797901812,20
1512.7889757953465,1283.4103807361807,21
1610.993345349821,1268.7561694502251,22
1007.0884693236686,3930.098978795608,23
997.595673414049,3956.9174218640555,23
962.691730290706,3924.1776472984097,24
959.484243475822,3860.979539242479,25
970.0792819425578,3859.2018892670085,25
974.4983894060609,3856.7510818730293,25
963.2832050227235,3865.700265452248,25
892.8291377301751,3892.7919235538234,26
920.9693255918033,3983.7832091037008,27
928.3325642104757,3971.846282756647,27
936.3363646336145,3973.0188282958147,27
2980.405838044827,2519.4222309821585,28
3143.6807634337256,2404.2905385838,29
3151.100135777415,2378.6448019305576,29
3030.171952000773,2425.242146612148,30
3060.0277669367915,2403.922852803385,30
3065.925830036373,2408.4299733448997,30
3085.965654196993,2425.4239721568674,31
2897.890595495204,3293.9873659428736,32
2912.589219650805,3333.404002842859,33
3053.6569957768193,3268.6181029429918,34
3011.2916274353083,3149.393062403591,35
3863.0091871090613,3836.0414478754874,36
3909.3898608725312,3865.1576201338685,37
3875.3977898010967,3868.1887912894194,37
3897.999228418755,3877.8561982103975,37
3805.6484937549776,3860.9691284007436,38
3779.574019472447,3852.199177004262,38
3787.7630101910286,3829.987703456818,38
3774.1099167057173,3831.8585774080398,38
3800.7155167897836,3827.184296380165,38
3810.7018218008216,3839.5531985406765,38
3801.8762511732243,3811.6779887930907,38
1667.7680058034205,873.4933690337488,39
1630.3518939087976,920.659701195977,40
1677.7799762201332,996.7011802490326,41
1577.5175366263484,809.9863155646693,42
1588.0095085329908,853.4524119331404,42
1574.3840429635445,853.273617473005,42
1574.802922792218,818.2491411439895,42
1577.9707641768216,822.6030299467185,42
1684.334482450681,972.2063079400288,43
1650.1448848112905,994.8496080648656,43
1654.9897068390694,992.9265358110262,43
1651.3340928355162,861.9552287367449,44
564.2000740174856,3472.9096499402362,45
601.3108544102543,3473.0549323945174,46
640.9652623139777,3651.5978338287678,47
489.3829997315202,3658.3737866712004,48
636.2221882424744,3466.9305919828616,49
646.5471560123605,3510.243155680531,49
652.5793120377629,3473.341923880388,49
643.0223116738695,3485.3187863756552,49
505.47832116944556,3548.357317103802,50
496.8646086362775,3539.920724375257,50
521.8415250070727,3546.6774006133837,50
435.74042635834866,2931.8706452830997,51
506.0460638169279,2843.395519269618,52
492.32854745922964,2894.6364392893397,52
573.4642757881797,2884.582072055141,53
590.0968934023639,2880.348311931548,53
578.3743002982344,2904.8996776523286,53
580.9054513768916,2858.266482307116,53
518.2763173283305,2801.418562093302,54
1105.8320125560474,835.4023539500216,55
1024.6586727458666,801.8765739822945,56
1070.986276378245,878.5555281540537,57
1063.8548374696497,858.1923432164685,57
1084.9296822594574,879.9904810989657,57
1045.8959272019458,797.0520631347279,58
1082.1486753188333,823.1190149219423,59
1356.952387796071,2901.423497599597,60
1378.0760837194916,2935.097009384612,61
1412.8716804206153,2950.729708262924,61
1337.092488474241,2965.192801728345,61
1339.954013105318,2974.433345483925,61
1358.9386894053823,2956.2499459603864,61
1282.1415604144006,2935.164455042598,62
1299.0215196874963,2958.4491153414983,62
